"year","code","gdppc"
1912,"ROC",5070.88406653839
1912,"ROU",1756.81020361601
1912,"RSA",1839.75
1912,"RUS",1086.00949503922
1912,"RWA",1020
1912,"SAA",5070.88406653839
1912,"SAM",1138.91434136359
1912,"SCG",5070.88406653839
1912,"SEN",2007
1912,"SEY",2632
1912,"SGP",2094
1912,"SKN",2217.96990345723
1912,"SLE",902
1912,"SLO",3934
1912,"SMR",5070.88406653839
1912,"SOL",1138.91434136359
1912,"SOM",1669.76896992117
1912,"SRB",2032
1912,"SRI",1844
1912,"SSD",1309
1912,"STP",1138.91434136359
1912,"SUD",1669.76896992117
1912,"SUI",8311.78027545233
1912,"SUR",2217.96990345723
1912,"SVK",11815
1912,"SWE",4312
1912,"SWZ",604
1912,"SYR",2056.44186046512
1912,"TAN",676
1912,"TCH",3285.33333333333
1912,"TGA",1138.91434136359
1912,"THA",1337.04347826087
1912,"TJK",6527
1912,"TKM",7693
1912,"TLS",1138.91434136359
1912,"TOG",870
1912,"TPE",1138.91434136359
1912,"TTO",5856
1912,"TUN",1397.74418604651
1912,"TUR",1465.83720930233
1912,"TUV",1138.91434136359
1912,"UAE",25182
1912,"UAR",1445.56731909707
1912,"UGA",712.467248908297
1912,"UKR",7849
1912,"URS",5070.88406653839
1912,"URU",5176
1912,"USA",9976.56705254048
1912,"UZB",8125
1912,"VAN",1138.91434136359
1912,"VEN",1712
1912,"VIE",1150.76744186047
1912,"VIN",2217.96990345723
1912,"VNM",1138.91434136359
1912,"WIF",1138.91434136359
1912,"YAR",1669.76896992117
1912,"YEM",1452
1912,"YMD",1669.76896992117
1912,"YUG",1551
1912,"ZAM",583.606656580938
1912,"ZIM",921.007132667618
1916,"AFG",1156
1916,"AHO",2275.16922667351
1916,"ALB",1327.3125
1916,"ALG",1880.10810810811
1916,"AND",1721.26348426045
1916,"ANG",1677
1916,"ANT",2275.16922667351
1916,"ANZ",9586.73002454546
1916,"ARG",4927
1916,"ARM",9806
1916,"ARU",2275.16922667351
1916,"ASA",1128.22053086938
1916,"AUS",7775
1916,"AUT",4189
1916,"AZE",7068
1916,"BAH",2275.16922667351
1916,"BAN",861
1916,"BAR",3390
1916,"BDI",595
1916,"BEL",6503
1916,"BEN",1627
1916,"BER",2275.16922667351
1916,"BHU",1128.22053086938
1916,"BIH",1894
1916,"BIZ",2275.16922667351
1916,"BLR",8341
1916,"BOH",1721.26348426045
1916,"BOL",1839
1916,"BOT",489
1916,"BRA",1036
1916,"BRN",3354
1916,"BRU",1128.22053086938
1916,"BUL",1690.88888888889
1916,"BUR",756
1916,"CAF",1307
1916,"CAM",768
1916,"CAN",7406
1916,"CAY",2275.16922667351
1916,"CGO",1170.33333333333
1916,"CHA",815
1916,"CHI",4600
1916,"CHN",988.375
1916,"CIV",588.118260869565
1916,"CMR",1070
1916,"COD",909
1916,"COK",1128.22053086938
1916,"COL",1452
1916,"COM",534
1916,"COR",1314.99437366312
1916,"CPV",1006
1916,"CRC",2589
1916,"CRO",2738
1916,"CRT",4969.95855622819
1916,"CUB",2249
1916,"CYP",2885
1916,"CZE",8748
1916,"DEN",6202
1916,"DJI",3459
1916,"DMA",980
1916,"DOM",1637
1916,"ECU",1583
1916,"EGY",1655.91667911005
1916,"ERI",604
1916,"ESA",1487
1916,"ESP",3072.80330379334
1916,"EST",7996.59322033898
1916,"ETH",622
1916,"FIJ",1128.22053086938
1916,"FIN",3017
1916,"FRA",5520
1916,"FRG",4969.95855622819
1916,"FSM",1128.22053086938
1916,"GAB",2958
1916,"GAM",982
1916,"GBR",8702
1916,"GBS",462
1916,"GDR",4969.95855622819
1916,"GEO",9456
1916,"GEQ",797
1916,"GER",4678
1916,"GHA",1286.72964943553
1916,"GRE",1549
1916,"GRN",2275.16922667351
1916,"GUA",2028
1916,"GUI",520
1916,"GUM",1128.22053086938
1916,"GUY",2275.16922667351
1916,"HAI",1780
1916,"HKG",2494.10810810811
1916,"HON",1957
1916,"HUN",3078.28571428571
1916,"INA",1344
1916,"IND",1132
1916,"IRI",1393.94594594595
1916,"IRL",4239.875
1916,"IRQ",1347.89189189189
1916,"ISL",2716.39715364126
1916,"ISR",4490
1916,"ISV",2275.16922667351
1916,"ITA",3942
1916,"IVB",2275.16922667351
1916,"JAM",1000
1916,"JOR",1679.7027027027
1916,"JPN",2829.28709514
1916,"KAZ",12154
1916,"KEN",783.375398794753
1916,"KGZ",5941
1916,"KIR",1128.22053086938
1916,"KOR",1128.22053086938
1916,"KOS",1721.26348426045
1916,"KSA",1166.81081081081
1916,"KUW",46031
1916,"LAO",697
1916,"LAT",12506
1916,"LBA",620
1916,"LBN",2437.56756756757
1916,"LBR",1322.60608856089
1916,"LCA",1231
1916,"LES",631
1916,"LIE",1721.26348426045
1916,"LTU",12103
1916,"LUX",13378
1916,"MAD",1516
1916,"MAL",1128.22053086938
1916,"MAR",1228.24324324324
1916,"MAS",1389.01675977654
1916,"MAW",482.555555555555
1916,"MDA",8552
1916,"MDV",1128.22053086938
1916,"MEX",2130
1916,"MGL",677
1916,"MHL",1128.22053086938
1916,"MKD",2150
1916,"MLI",728
1916,"MLT",1573
1916,"MNE",1784
1916,"MON",4969.95855622819
1916,"MOZ",1806
1916,"MRI",3942
1916,"MTN",679
1916,"MYA",1312
1916,"NAM",4009
1916,"NBO",1128.22053086938
1916,"NCA",2007
1916,"NED",6306
1916,"NEP",864.486486486486
1916,"NFL",9586.73002454546
1916,"NGR",846.215139442231
1916,"NIG",983
1916,"NOR",4803
1916,"NRU",1128.22053086938
1916,"NZL",8161
1916,"OMA",993
1916,"PAK",1025
1916,"PAN",2888
1916,"PAR",2858
1916,"PER",1889
1916,"PHI",1599
1916,"PLE",1978.13513513514
1916,"PLW",1128.22053086938
1916,"PNG",1128.22053086938
1916,"POL",2869.71428571429
1916,"POR",1967
1916,"PRK",1256.84098810075
1916,"PUR",3416
1916,"QAT",48436
1916,"RHO",1633.64835322229
1916,"ROC",4969.95855622819
1916,"ROU",1495.02792882444
1916,"RSA",1849.25
1916,"RUS",1077.57948498029
1916,"RWA",1020
1916,"SAA",4969.95855622819
1916,"SAM",1128.22053086938
1916,"SCG",4969.95855622819
1916,"SEN",2007
1916,"SEY",2632
1916,"SGP",1827
1916,"SKN",2275.16922667351
1916,"SLE",902
1916,"SLO",3934
1916,"SMR",4969.95855622819
1916,"SOL",1128.22053086938
1916,"SOM",1633.64835322229
1916,"SRB",2032
1916,"SRI",1870
1916,"SSD",1309
1916,"STP",1128.22053086938
1916,"SUD",1633.64835322229
1916,"SUI",8079.41922593748
1916,"SUR",2275.16922667351
1916,"SVK",11815
1916,"SWE",5109
1916,"SWZ",604
1916,"SYR",2215.18918918919
1916,"TAN",676
1916,"TCH",3229.57142857143
1916,"TGA",1128.22053086938
1916,"THA",1326.5625
1916,"TJK",6527
1916,"TKM",7693
1916,"TLS",1128.22053086938
1916,"TOG",870
1916,"TPE",1128.22053086938
1916,"TTO",5856
1916,"TUN",1437
1916,"TUR",1088.4
1916,"TUV",1128.22053086938
1916,"UAE",25182
1916,"UAR",1479.88569263105
1916,"UGA",787.502519314747
1916,"UKR",7849
1916,"URS",4969.95855622819
1916,"URU",3435
1916,"USA",10222.3198508729
1916,"UZB",8125
1916,"VAN",1128.22053086938
1916,"VEN",1884
1916,"VIE",1150.08108108108
1916,"VIN",2275.16922667351
1916,"VNM",1128.22053086938
1916,"WIF",1128.22053086938
1916,"YAR",1633.64835322229
1916,"YEM",1452
1916,"YMD",1633.64835322229
1916,"YUG",1534.71428571429
1916,"ZAM",596.36308623298
1916,"ZIM",845.796861626248
1920,"AFG",1156
1920,"AHO",2332.36854988978
1920,"ALB",1373.0625
1920,"ALG",1914.91891891892
1920,"AND",1374.98721494835
1920,"ANG",1677
1920,"ANT",2332.36854988978
1920,"ANZ",9741.42276052685
1920,"ARG",5536
1920,"ARM",9806
1920,"ARU",2332.36854988978
1920,"ASA",1117.52672037516
1920,"AUS",7597
1920,"AUT",3845
1920,"AZE",7068
1920,"BAH",2332.36854988978
1920,"BAN",861
1920,"BAR",3390
1920,"BDI",595
1920,"BEL",6315
1920,"BEN",1627
1920,"BER",2332.36854988978
1920,"BHU",1117.52672037516
1920,"BIH",1894
1920,"BIZ",2332.36854988978
1920,"BLR",8341
1920,"BOH",1374.98721494835
1920,"BOL",1932
1920,"BOT",489
1920,"BRA",1242
1920,"BRN",3354
1920,"BRU",1117.52672037516
1920,"BUL",1594
1920,"BUR",756
1920,"CAF",1307
1920,"CAM",768
1920,"CAN",6154
1920,"CAY",2332.36854988978
1920,"CGO",1170.33333333333
1920,"CHA",815
1920,"CHI",4248
1920,"CHN",992.875
1920,"CIV",588.730434782609
1920,"CMR",1070
1920,"COD",909
1920,"COK",1117.52672037516
1920,"COL",1707
1920,"COM",534
1920,"COR",1428.81642393374
1920,"CPV",1006
1920,"CRC",2589
1920,"CRO",2738
1920,"CRT",4869.03304591799
1920,"CUB",2378
1920,"CYP",2885
1920,"CZE",8748
1920,"DEN",6363
1920,"DJI",3459
1920,"DMA",980
1920,"DOM",1637
1920,"ECU",1680
1920,"EGY",1631.80558459011
1920,"ERI",604
1920,"ESA",1487
1920,"ESP",3239.31849128423
1920,"EST",8403.77966101695
1920,"ETH",622
1920,"FIJ",1117.52672037516
1920,"FIN",2942
1920,"FRA",5144
1920,"FRG",4869.03304591799
1920,"FSM",1117.52672037516
1920,"GAB",2958
1920,"GAM",982
1920,"GBR",7017
1920,"GBS",462
1920,"GDR",4869.03304591799
1920,"GEO",9456
1920,"GEQ",797
1920,"GER",4457
1920,"GHA",1298.77005347594
1920,"GRE",2284
1920,"GRN",2332.36854988978
1920,"GUA",2028
1920,"GUI",520
1920,"GUM",1117.52672037516
1920,"GUY",2332.36854988978
1920,"HAI",1780
1920,"HKG",2680.91891891892
1920,"HON",1957
1920,"HUN",2724
1920,"INA",1409
1920,"IND",1012
1920,"IRI",1552.54054054054
1920,"IRL",4078.375
1920,"IRQ",1445.08108108108
1920,"ISL",2450.50549582191
1920,"ISR",4490
1920,"ISV",2332.36854988978
1920,"ITA",3789
1920,"IVB",2332.36854988978
1920,"JAM",1034.66666666667
1920,"JOR",1793.97297297297
1920,"JPN",2973.96228429
1920,"KAZ",12154
1920,"KEN",871.193902871322
1920,"KGZ",5941
1920,"KIR",1117.52672037516
1920,"KOR",1117.52672037516
1920,"KOS",1374.98721494835
1920,"KSA",1447.89189189189
1920,"KUW",46031
1920,"LAO",697
1920,"LAT",12506
1920,"LBA",620
1920,"LBN",2606.32432432432
1920,"LBR",1424.34501845018
1920,"LCA",1231
1920,"LES",631
1920,"LIE",1374.98721494835
1920,"LTU",12103
1920,"LUX",13378
1920,"MAD",1516
1920,"MAL",1117.52672037516
1920,"MAR",1356.56756756757
1920,"MAS",1786.42458100559
1920,"MAW",430
1920,"MDA",8552
1920,"MDV",1117.52672037516
1920,"MEX",2552
1920,"MGL",677
1920,"MHL",1117.52672037516
1920,"MKD",2150
1920,"MLI",728
1920,"MLT",1573
1920,"MNE",1784
1920,"MON",4869.03304591799
1920,"MOZ",1806
1920,"MRI",3942
1920,"MTN",679
1920,"MYA",1168.8
1920,"NAM",4009
1920,"NBO",1117.52672037516
1920,"NCA",2007
1920,"NED",6727
1920,"NEP",857.135135135135
1920,"NFL",9741.42276052685
1920,"NGR",988.04780876494
1920,"NIG",983
1920,"NOR",4739
1920,"NRU",1117.52672037516
1920,"NZL",8992
1920,"OMA",993
1920,"PAK",1025
1920,"PAN",2445
1920,"PAR",2858
1920,"PER",1954
1920,"PHI",2055
1920,"PLE",1927.64864864865
1920,"PLW",1117.52672037516
1920,"PNG",1117.52672037516
1920,"POL",3000
1920,"POR",1959
1920,"PRK",1293.67375161927
1920,"PUR",3416
1920,"QAT",48436
1920,"RHO",1597.52773652342
1920,"ROC",4869.03304591799
1920,"ROU",1063.69367797063
1920,"RSA",1915
1920,"RUS",636.906155679871
1920,"RWA",1020
1920,"SAA",4869.03304591799
1920,"SAM",1117.52672037516
1920,"SCG",4869.03304591799
1920,"SEN",2007
1920,"SEY",2632
1920,"SGP",1932
1920,"SKN",2332.36854988978
1920,"SLE",902
1920,"SLO",3934
1920,"SMR",4869.03304591799
1920,"SOL",1117.52672037516
1920,"SOM",1597.52773652342
1920,"SRB",2032
1920,"SRI",1741
1920,"SSD",1309
1920,"STP",1117.52672037516
1920,"SUD",1597.52773652342
1920,"SUI",7363.9596412385
1920,"SUR",2332.36854988978
1920,"SVK",11815
1920,"SWE",4788
1920,"SWZ",604
1920,"SYR",2406.10810810811
1920,"TAN",676
1920,"TCH",3081
1920,"TGA",1117.52672037516
1920,"THA",1307.3125
1920,"TJK",6527
1920,"TKM",7693
1920,"TLS",1117.52672037516
1920,"TOG",870
1920,"TPE",1117.52672037516
1920,"TTO",5856
1920,"TUN",1477
1920,"TUR",898.8
1920,"TUV",1117.52672037516
1920,"UAE",25182
1920,"UAR",1514.20406616504
1920,"UGA",893.925092374874
1920,"UKR",7849
1920,"URS",4869.03304591799
1920,"URU",3580
1920,"USA",10152.927108763
1920,"UZB",8125
1920,"VAN",1117.52672037516
1920,"VEN",1903
1920,"VIE",1138.18918918919
1920,"VIN",2332.36854988978
1920,"VNM",1117.52672037516
1920,"WIF",1117.52672037516
1920,"YAR",1597.52773652342
1920,"YEM",1452
1920,"YMD",1597.52773652342
1920,"YUG",1513
1920,"ZAM",600.349470499243
1920,"ZIM",643.748930099857
1924,"AFG",1156
1924,"AHO",2474.46171133624
1924,"ALB",1418.8125
1924,"ALG",1949.72972972973
1924,"AND",1827.74429527233
1924,"ANG",1677
1924,"ANT",2474.46171133624
1924,"ANZ",9963.70292040951
1924,"ARG",6464
1924,"ARM",9806
1924,"ARU",2474.46171133624
1924,"ASA",1193.73889549623
1924,"AUS",8635
1924,"AUT",5042
1924,"AZE",7068
1924,"BAH",2474.46171133624
1924,"BAN",861
1924,"BAR",3390
1924,"BDI",595
1924,"BEL",7393
1924,"BEN",1627
1924,"BER",2474.46171133624
1924,"BHU",1193.73889549623
1924,"BIH",1894
1924,"BIZ",2474.46171133624
1924,"BLR",8341
1924,"BOH",1827.74429527233
1924,"BOL",2077
1924,"BOT",489
1924,"BRA",1320
1924,"BRN",3354
1924,"BRU",1193.73889549623
1924,"BUL",1635
1924,"BUR",756
1924,"CAF",1307
1924,"CAM",768
1924,"CAN",6339
1924,"CAY",2474.46171133624
1924,"CGO",1170.33333333333
1924,"CHA",815
1924,"CHI",4779
1924,"CHN",997.375
1924,"CIV",589.342608695652
1924,"CMR",1070
1924,"COD",909
1924,"COK",1193.73889549623
1924,"COL",2000
1924,"COM",534
1924,"COR",1422.14929874806
1924,"CPV",1006
1924,"CRC",2724
1924,"CRO",2738
1924,"CRT",5477.28857946499
1924,"CUB",2327
1924,"CYP",2885
1924,"CZE",8748
1924,"DEN",7218
1924,"DJI",3459
1924,"DMA",980
1924,"DOM",1637
1924,"ECU",1749
1924,"EGY",1607.69449007018
1924,"ERI",604
1924,"ESA",1623
1924,"ESP",3513.82669621258
1924,"EST",8810.96610169491
1924,"ETH",622
1924,"FIJ",1193.73889549623
1924,"FIN",3545
1924,"FRA",6661
1924,"FRG",5477.28857946499
1924,"FSM",1193.73889549623
1924,"GAB",2958
1924,"GAM",982
1924,"GBR",7844
1924,"GBS",462
1924,"GDR",5477.28857946499
1924,"GEO",9456
1924,"GEQ",797
1924,"GER",5099
1924,"GHA",1708.32085561497
1924,"GRE",3279
1924,"GRN",2474.46171133624
1924,"GUA",2397
1924,"GUI",520
1924,"GUM",1193.73889549623
1924,"GUY",2474.46171133624
1924,"HAI",1780
1924,"HKG",2867.72972972973
1924,"HON",1753
1924,"HUN",3048
1924,"INA",1486
1924,"IND",1111
1924,"IRI",1711.13513513514
1924,"IRL",4095
1924,"IRQ",1542.27027027027
1924,"ISL",3028.72584108975
1924,"ISR",4490
1924,"ISV",2474.46171133624
1924,"ITA",4324
1924,"IVB",2474.46171133624
1924,"JAM",1069.33333333333
1924,"JOR",1908.24324324324
1924,"JPN",3316.35719319
1924,"KAZ",12154
1924,"KEN",959.01240694789
1924,"KGZ",5941
1924,"KIR",1193.73889549623
1924,"KOR",1193.73889549623
1924,"KOS",1827.74429527233
1924,"KSA",1728.97297297297
1924,"KUW",46031
1924,"LAO",697
1924,"LAT",12506
1924,"LBA",620
1924,"LBN",2775.08108108108
1924,"LBR",1511.54981549815
1924,"LCA",1231
1924,"LES",631
1924,"LIE",1827.74429527233
1924,"LTU",12103
1924,"LUX",13378
1924,"MAD",1516
1924,"MAL",1193.73889549623
1924,"MAR",1484.89189189189
1924,"MAS",2044.35754189944
1924,"MAW",495.296296296296
1924,"MDA",8552
1924,"MDV",1193.73889549623
1924,"MEX",2523
1924,"MGL",677
1924,"MHL",1193.73889549623
1924,"MKD",2150
1924,"MLI",728
1924,"MLT",1573
1924,"MNE",1784
1924,"MON",5477.28857946499
1924,"MOZ",1806
1924,"MRI",3942
1924,"MTN",679
1924,"MYA",1232
1924,"NAM",4009
1924,"NBO",1193.73889549623
1924,"NCA",2098
1924,"NED",7803
1924,"NEP",849.783783783784
1924,"NFL",9963.70292040951
1924,"NGR",855.776892430279
1924,"NIG",983
1924,"NOR",4787
1924,"NRU",1193.73889549623
1924,"NZL",8198
1924,"OMA",993
1924,"PAK",1025
1924,"PAN",2491
1924,"PAR",2858
1924,"PER",2429
1924,"PHI",2133
1924,"PLE",1877.16216216216
1924,"PLW",1193.73889549623
1924,"PNG",1193.73889549623
1924,"POL",3166.22222222222
1924,"POR",2233
1924,"PRK",1298.33301619838
1924,"PUR",3416
1924,"QAT",48436
1924,"RHO",1561.40711982454
1924,"ROC",5477.28857946499
1924,"ROU",1386.23305129076
1924,"RSA",2037
1924,"RUS",901.164803172307
1924,"RWA",1020
1924,"SAA",5477.28857946499
1924,"SAM",1193.73889549623
1924,"SCG",5477.28857946499
1924,"SEN",2007
1924,"SEY",2632
1924,"SGP",2888
1924,"SKN",2474.46171133624
1924,"SLE",902
1924,"SLO",3934
1924,"SMR",5477.28857946499
1924,"SOL",1193.73889549623
1924,"SOM",1561.40711982454
1924,"SRB",2032
1924,"SRI",1798
1924,"SSD",1309
1924,"STP",1193.73889549623
1924,"SUD",1561.40711982454
1924,"SUI",8195.52064929545
1924,"SUR",2474.46171133624
1924,"SVK",11815
1924,"SWE",5365
1924,"SWZ",604
1924,"SYR",2597.02702702703
1924,"TAN",676
1924,"TCH",3751
1924,"TGA",1193.73889549623
1924,"THA",1288.0625
1924,"TJK",6527
1924,"TKM",7693
1924,"TLS",1193.73889549623
1924,"TOG",870
1924,"TPE",1193.73889549623
1924,"TTO",5856
1924,"TUN",1517
1924,"TUR",1084
1924,"TUV",1193.73889549623
1924,"UAE",25182
1924,"UAR",1548.52243969902
1924,"UGA",1000.347665435
1924,"UKR",7849
1924,"URS",5477.28857946499
1924,"URU",4258
1924,"USA",11126.7129834632
1924,"UZB",8125
1924,"VAN",1193.73889549623
1924,"VEN",2173
1924,"VIE",1126.2972972973
1924,"VIN",2474.46171133624
1924,"VNM",1193.73889549623
1924,"WIF",1193.73889549623
1924,"YAR",1561.40711982454
1924,"YEM",1452
1924,"YMD",1561.40711982454
1924,"YUG",1699
1924,"ZAM",594.768532526475
1924,"ZIM",710.67332382311
1928,"AFG",1156
1928,"AHO",2616.5548727827
1928,"ALB",1464.5625
1928,"ALG",1984.54054054054
1928,"AND",2280.50137559631
1928,"ANG",1677
1928,"ANT",2616.5548727827
1928,"ANZ",10185.9830802922
1928,"ARG",6840
1928,"ARM",9806
1928,"ARU",2616.5548727827
1928,"ASA",1269.9510706173
1928,"AUS",8690
1928,"AUT",5829
1928,"AZE",7068
1928,"BAH",2616.5548727827
1928,"BAN",861
1928,"BAR",3390
1928,"BDI",595
1928,"BEL",8191
1928,"BEN",1627
1928,"BER",2616.5548727827
1928,"BHU",1269.9510706173
1928,"BIH",1894
1928,"BIZ",2616.5548727827
1928,"BLR",8341
1928,"BOH",2280.50137559631
1928,"BOL",2356
1928,"BOT",489
1928,"BRA",1492
1928,"BRN",3354
1928,"BRU",1269.9510706173
1928,"BUL",1934
1928,"BUR",756
1928,"CAF",1307
1928,"CAM",768
1928,"CAN",8244
1928,"CAY",2616.5548727827
1928,"CGO",1170.33333333333
1928,"CHA",815
1928,"CHI",5609
1928,"CHN",1001.875
1928,"CIV",589.954782608696
1928,"CMR",1070
1928,"COD",909
1928,"COK",1269.9510706173
1928,"COL",2375
1928,"COM",534
1928,"COR",1492.93697243396
1928,"CPV",1006
1928,"CRC",2686
1928,"CRO",2738
1928,"CRT",6085.54411301198
1928,"CUB",2275
1928,"CYP",2885
1928,"CZE",8748
1928,"DEN",7627
1928,"DJI",3459
1928,"DMA",980
1928,"DOM",1637
1928,"ECU",1892
1928,"EGY",1583.58339555025
1928,"ERI",604
1928,"ESA",1682
1928,"ESP",3901.83504741955
1928,"EST",9218.15254237288
1928,"ETH",622
1928,"FIJ",1269.9510706173
1928,"FIN",4315
1928,"FRA",7063
1928,"FRG",6085.54411301198
1928,"FSM",1269.9510706173
1928,"GAB",2958
1928,"GAM",982
1928,"GBR",8539
1928,"GBS",462
1928,"GDR",6085.54411301198
1928,"GEO",9456
1928,"GEQ",797
1928,"GER",6519
1928,"GHA",1572.86631016043
1928,"GRE",3561
1928,"GRN",2616.5548727827
1928,"GUA",2482
1928,"GUI",520
1928,"GUM",1269.9510706173
1928,"GUY",2616.5548727827
1928,"HAI",1780
1928,"HKG",3054.54054054054
1928,"HON",2377
1928,"HUN",3849
1928,"INA",1685
1928,"IND",1125
1928,"IRI",1869.72972972973
1928,"IRL",4363
1928,"IRQ",1639.45945945946
1928,"ISL",3706.46207301772
1928,"ISR",4490
1928,"ISV",2616.5548727827
1928,"ITA",4693
1928,"IVB",2616.5548727827
1928,"JAM",1106.5
1928,"JOR",2022.51351351351
1928,"JPN",3554.11569192
1928,"KAZ",12154
1928,"KEN",1068.29493087558
1928,"KGZ",5941
1928,"KIR",1269.9510706173
1928,"KOR",1269.9510706173
1928,"KOS",2280.50137559631
1928,"KSA",2010.05405405405
1928,"KUW",46031
1928,"LAO",697
1928,"LAT",12506
1928,"LBA",620
1928,"LBN",2943.83783783784
1928,"LBR",1517.36346863469
1928,"LCA",1231
1928,"LES",631
1928,"LIE",2280.50137559631
1928,"LTU",12103
1928,"LUX",13378
1928,"MAD",1516
1928,"MAL",1269.9510706173
1928,"MAR",1613.21621621622
1928,"MAS",2537.29608938547
1928,"MAW",504.851851851852
1928,"MDA",8552
1928,"MDV",1269.9510706173
1928,"MEX",2565
1928,"MGL",677
1928,"MHL",1269.9510706173
1928,"MKD",2150
1928,"MLI",728
1928,"MLT",1573
1928,"MNE",1784
1928,"MON",6085.54411301198
1928,"MOZ",1806
1928,"MRI",3942
1928,"MTN",679
1928,"MYA",1354
1928,"NAM",4009
1928,"NBO",1269.9510706173
1928,"NCA",2523
1928,"NED",9118
1928,"NEP",842.432432432432
1928,"NFL",10185.9830802922
1928,"NGR",956.175298804781
1928,"NIG",983
1928,"NOR",5241
1928,"NRU",1269.9510706173
1928,"NZL",8195
1928,"OMA",993
1928,"PAK",1025
1928,"PAN",2558
1928,"PAR",2858
1928,"PER",2796
1928,"PHI",2219
1928,"PLE",1826.67567567568
1928,"PLW",1269.9510706173
1928,"PNG",1269.9510706173
1928,"POL",3332.44444444444
1928,"POR",2343
1928,"PRK",1415.48641719508
1928,"PUR",3416
1928,"QAT",48436
1928,"RHO",1525.28650312567
1928,"ROC",6085.54411301198
1928,"ROU",1477.73358272909
1928,"RSA",2444
1928,"RUS",1281.74117054024
1928,"RWA",1020
1928,"SAA",6085.54411301198
1928,"SAM",1269.9510706173
1928,"SCG",6085.54411301198
1928,"SEN",2007
1928,"SEY",2632
1928,"SGP",2361
1928,"SKN",2616.5548727827
1928,"SLE",902
1928,"SLO",3934
1928,"SMR",6085.54411301198
1928,"SOL",1269.9510706173
1928,"SOM",1525.28650312567
1928,"SRB",2032
1928,"SRI",2004
1928,"SSD",1309
1928,"STP",1269.9510706173
1928,"SUD",1525.28650312567
1928,"SUI",9658.81387249873
1928,"SUR",2616.5548727827
1928,"SVK",11815
1928,"SWE",6113
1928,"SWZ",604
1928,"SYR",2787.94594594595
1928,"TAN",676
1928,"TCH",4745
1928,"TGA",1269.9510706173
1928,"THA",1268.8125
1928,"TJK",6527
1928,"TKM",7693
1928,"TLS",1269.9510706173
1928,"TOG",870
1928,"TPE",1269.9510706173
1928,"TTO",5856
1928,"TUN",1557
1928,"TUR",1361
1928,"TUV",1269.9510706173
1928,"UAE",25182
1928,"UAR",1582.84081323301
1928,"UGA",957.92576419214
1928,"UKR",7849
1928,"URS",6085.54411301198
1928,"URU",5176
1928,"USA",11451.0689602393
1928,"UZB",8125
1928,"VAN",1269.9510706173
1928,"VEN",2866
1928,"VIE",1114.40540540541
1928,"VIN",2616.5548727827
1928,"VNM",1269.9510706173
1928,"WIF",1269.9510706173
1928,"YAR",1525.28650312567
1928,"YEM",1452
1928,"YMD",1525.28650312567
1928,"YUG",1929
1928,"ZAM",623.47049924357
1928,"ZIM",873.203994293866
1932,"AFG",1156
1932,"AHO",2746.96420640976
1932,"ALB",1493.14285714286
1932,"ALG",2019.35135135135
1932,"AND",2648.88531293441
1932,"ANG",1677
1932,"ANT",2746.96420640976
1932,"ANZ",10561.7987238213
1932,"ARG",5614
1932,"ARM",9806
1932,"ARU",2746.96420640976
1932,"ASA",1298.73318140393
1932,"AUS",7275
1932,"AUT",4686
1932,"AZE",7068
1932,"BAH",2746.96420640976
1932,"BAN",861
1932,"BAR",3390
1932,"BDI",595
1932,"BEL",7343
1932,"BEN",1627
1932,"BER",2746.96420640976
1932,"BHU",1298.73318140393
1932,"BIH",1894
1932,"BIZ",2746.96420640976
1932,"BLR",8341
1932,"BOH",2648.88531293441
1932,"BOL",1879
1932,"BOT",489
1932,"BRA",1312
1932,"BRN",3354
1932,"BRU",1298.73318140393
1932,"BUL",1943
1932,"BUR",756
1932,"CAF",1307
1932,"CAM",768
1932,"CAN",5852
1932,"CAY",2746.96420640976
1932,"CGO",1170.33333333333
1932,"CHA",815
1932,"CHI",2950
1932,"CHN",1039
1932,"CIV",590.566956521739
1932,"CMR",1070
1932,"COD",909
1932,"COK",1298.73318140393
1932,"COL",2409
1932,"COM",534
1932,"COR",1620.94456310234
1932,"CPV",1006
1932,"CRC",2265
1932,"CRO",2738
1932,"CRT",6543.8920702654
1932,"CUB",1629
1932,"CYP",2885
1932,"CZE",8748
1932,"DEN",8239
1932,"DJI",3459
1932,"DMA",980
1932,"DOM",1637
1932,"ECU",1890
1932,"EGY",1559.47230103031
1932,"ERI",604
1932,"ESA",1313
1932,"ESP",3851.0339446991
1932,"EST",9625.33898305085
1932,"ETH",622
1932,"FIJ",1298.73318140393
1932,"FIN",4065
1932,"FRA",6311
1932,"FRG",6543.8920702654
1932,"FSM",1298.73318140393
1932,"GAB",2958
1932,"GAM",982
1932,"GBR",8206
1932,"GBS",462
1932,"GDR",6543.8920702654
1932,"GEO",9456
1932,"GEQ",797
1932,"GER",5359
1932,"GHA",1752.94117647059
1932,"GRE",3649
1932,"GRN",2746.96420640976
1932,"GUA",2200
1932,"GUI",520
1932,"GUM",1298.73318140393
1932,"GUY",2746.96420640976
1932,"HAI",1780
1932,"HKG",3241.35135135135
1932,"HON",2109
1932,"HUN",3494
1932,"INA",1481
1932,"IND",1130
1932,"IRI",2028.32432432432
1932,"IRL",4599
1932,"IRQ",1736.64864864865
1932,"ISL",4068.99824970602
1932,"ISR",4490
1932,"ISV",2746.96420640976
1932,"ITA",4602
1932,"IVB",2746.96420640976
1932,"JAM",1144.5
1932,"JOR",2136.78378378378
1932,"JPN",3529.28786259
